filename,molecule,ansatz,layers,basis,init,n_qubits,norb,n_alpha_target,n_beta_target,n_unique_strings,n_correct_strings,frac_correct_strings,prob_mass_correct,prob_mass_1e_neighbor
fluoroform_LUCJ_L2_STO-3G_zeroes.npz,fluoroform,LUCJ,2,STO-3G,zeroes,42,21,17,17,9934,58,0.005838534326555265,0.006300000000000002,0.022200000000000008
fluoroform_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,fluoroform,LUCJ,2,aug-cc-pVDZ,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0009000000000000001
fluoroform_LUCJ_L2_aug-cc-pVDZ_ML.npz,fluoroform,LUCJ,2,aug-cc-pVDZ,ML,42,21,17,17,10000,0,0.0,0.0,0.0009000000000000001
fluoroform_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,2,aug-cc-pVDZ,ML_exact,42,21,17,17,10000,5,0.0005,0.0005,0.0008
fluoroform_LUCJ_L2_aug-cc-pVDZ_MP2.npz,fluoroform,LUCJ,2,aug-cc-pVDZ,MP2,42,21,17,17,10000,5,0.0005,0.0005,0.0005
fluoroform_LUCJ_L2_aug-cc-pVDZ_random.npz,fluoroform,LUCJ,2,aug-cc-pVDZ,random,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,fluoroform,LUCJ,2,aug-cc-pVDZ,zeroes,42,21,17,17,9965,59,0.005920722528850978,0.006000000000000002,0.025100000000000004
fluoroform_LUCJ_L2_cc-pVDZ_CCSD.npz,fluoroform,LUCJ,2,cc-pVDZ,CCSD,42,21,17,17,10000,1,0.0001,0.0001,0.0004
fluoroform_LUCJ_L2_cc-pVDZ_ML.npz,fluoroform,LUCJ,2,cc-pVDZ,ML,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L2_cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,2,cc-pVDZ,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L2_cc-pVDZ_MP2.npz,fluoroform,LUCJ,2,cc-pVDZ,MP2,42,21,17,17,10000,1,0.0001,0.0001,0.0004
fluoroform_LUCJ_L2_cc-pVDZ_random.npz,fluoroform,LUCJ,2,cc-pVDZ,random,42,21,17,17,10000,2,0.0002,0.0002,0.0001
fluoroform_LUCJ_L2_cc-pVDZ_zeroes.npz,fluoroform,LUCJ,2,cc-pVDZ,zeroes,42,21,17,17,9928,51,0.005136986301369863,0.005900000000000002,0.026200000000000005
fluoroform_LUCJ_L3_STO-3G_CCSD.npz,fluoroform,LUCJ,3,STO-3G,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L3_STO-3G_ML.npz,fluoroform,LUCJ,3,STO-3G,ML,42,21,17,17,10000,1,0.0001,0.0001,0.0001
fluoroform_LUCJ_L3_STO-3G_ML_exact.npz,fluoroform,LUCJ,3,STO-3G,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L3_STO-3G_MP2.npz,fluoroform,LUCJ,3,STO-3G,MP2,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L3_STO-3G_random.npz,fluoroform,LUCJ,3,STO-3G,random,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L3_STO-3G_zeroes.npz,fluoroform,LUCJ,3,STO-3G,zeroes,42,21,17,17,9928,64,0.0064464141821112,0.006900000000000002,0.022100000000000005
fluoroform_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,fluoroform,LUCJ,3,aug-cc-pVDZ,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L3_aug-cc-pVDZ_ML.npz,fluoroform,LUCJ,3,aug-cc-pVDZ,ML,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,3,aug-cc-pVDZ,ML_exact,42,21,17,17,10000,1,0.0001,0.0001,0.0004
fluoroform_LUCJ_L3_aug-cc-pVDZ_MP2.npz,fluoroform,LUCJ,3,aug-cc-pVDZ,MP2,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L3_aug-cc-pVDZ_random.npz,fluoroform,LUCJ,3,aug-cc-pVDZ,random,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,fluoroform,LUCJ,3,aug-cc-pVDZ,zeroes,42,21,17,17,9960,49,0.0049196787148594375,0.005000000000000001,0.023100000000000002
fluoroform_LUCJ_L3_cc-pVDZ_CCSD.npz,fluoroform,LUCJ,3,cc-pVDZ,CCSD,42,21,17,17,10000,1,0.0001,0.0001,0.00030000000000000003
fluoroform_LUCJ_L3_cc-pVDZ_ML.npz,fluoroform,LUCJ,3,cc-pVDZ,ML,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L3_cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,3,cc-pVDZ,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L3_cc-pVDZ_MP2.npz,fluoroform,LUCJ,3,cc-pVDZ,MP2,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L3_cc-pVDZ_random.npz,fluoroform,LUCJ,3,cc-pVDZ,random,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L3_cc-pVDZ_zeroes.npz,fluoroform,LUCJ,3,cc-pVDZ,zeroes,42,21,17,17,9953,58,0.00582738872701698,0.006400000000000001,0.025100000000000004
fluoroform_LUCJ_L4_STO-3G_CCSD.npz,fluoroform,LUCJ,4,STO-3G,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L4_STO-3G_ML.npz,fluoroform,LUCJ,4,STO-3G,ML,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L4_STO-3G_ML_exact.npz,fluoroform,LUCJ,4,STO-3G,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L4_STO-3G_MP2.npz,fluoroform,LUCJ,4,STO-3G,MP2,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L4_STO-3G_random.npz,fluoroform,LUCJ,4,STO-3G,random,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L4_STO-3G_zeroes.npz,fluoroform,LUCJ,4,STO-3G,zeroes,42,21,17,17,9935,59,0.005938600905888274,0.006700000000000002,0.024100000000000003
fluoroform_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,fluoroform,LUCJ,4,aug-cc-pVDZ,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L4_aug-cc-pVDZ_ML.npz,fluoroform,LUCJ,4,aug-cc-pVDZ,ML,42,21,17,17,10000,1,0.0001,0.0001,0.0002
fluoroform_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,4,aug-cc-pVDZ,ML_exact,42,21,17,17,10000,1,0.0001,0.0001,0.0
fluoroform_LUCJ_L4_aug-cc-pVDZ_MP2.npz,fluoroform,LUCJ,4,aug-cc-pVDZ,MP2,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L4_aug-cc-pVDZ_random.npz,fluoroform,LUCJ,4,aug-cc-pVDZ,random,42,21,17,17,10000,1,0.0001,0.0001,0.00030000000000000003
fluoroform_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,fluoroform,LUCJ,4,aug-cc-pVDZ,zeroes,42,21,17,17,9965,61,0.006121424987456096,0.006800000000000002,0.02650000000000001
fluoroform_LUCJ_L4_cc-pVDZ_CCSD.npz,fluoroform,LUCJ,4,cc-pVDZ,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L4_cc-pVDZ_ML.npz,fluoroform,LUCJ,4,cc-pVDZ,ML,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L4_cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,4,cc-pVDZ,ML_exact,42,21,17,17,10000,1,0.0001,0.0001,0.00030000000000000003
fluoroform_LUCJ_L4_cc-pVDZ_MP2.npz,fluoroform,LUCJ,4,cc-pVDZ,MP2,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L4_cc-pVDZ_random.npz,fluoroform,LUCJ,4,cc-pVDZ,random,42,21,17,17,10000,0,0.0,0.0,0.0004
fluoroform_LUCJ_L4_cc-pVDZ_zeroes.npz,fluoroform,LUCJ,4,cc-pVDZ,zeroes,42,21,17,17,9937,60,0.0060380396497937,0.006700000000000002,0.025600000000000005
fluoroform_LUCJ_L5_STO-3G_CCSD.npz,fluoroform,LUCJ,5,STO-3G,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L5_STO-3G_ML.npz,fluoroform,LUCJ,5,STO-3G,ML,42,21,17,17,10000,0,0.0,0.0,0.0005
fluoroform_LUCJ_L5_STO-3G_ML_exact.npz,fluoroform,LUCJ,5,STO-3G,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L5_STO-3G_MP2.npz,fluoroform,LUCJ,5,STO-3G,MP2,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L5_STO-3G_random.npz,fluoroform,LUCJ,5,STO-3G,random,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L5_STO-3G_zeroes.npz,fluoroform,LUCJ,5,STO-3G,zeroes,42,21,17,17,9927,55,0.00554044525032739,0.006100000000000002,0.024000000000000004
fluoroform_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,fluoroform,LUCJ,5,aug-cc-pVDZ,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0006000000000000001
fluoroform_LUCJ_L5_aug-cc-pVDZ_ML.npz,fluoroform,LUCJ,5,aug-cc-pVDZ,ML,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,5,aug-cc-pVDZ,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.0004
fluoroform_LUCJ_L5_aug-cc-pVDZ_MP2.npz,fluoroform,LUCJ,5,aug-cc-pVDZ,MP2,42,21,17,17,10000,1,0.0001,0.0001,0.0001
fluoroform_LUCJ_L5_aug-cc-pVDZ_random.npz,fluoroform,LUCJ,5,aug-cc-pVDZ,random,42,21,17,17,10000,1,0.0001,0.0001,0.0001
fluoroform_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,fluoroform,LUCJ,5,aug-cc-pVDZ,zeroes,42,21,17,17,9964,57,0.00572059413890004,0.006300000000000001,0.023700000000000006
fluoroform_LUCJ_L5_cc-pVDZ_CCSD.npz,fluoroform,LUCJ,5,cc-pVDZ,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0
fluoroform_LUCJ_L5_cc-pVDZ_ML.npz,fluoroform,LUCJ,5,cc-pVDZ,ML,42,21,17,17,10000,2,0.0002,0.0002,0.0004
fluoroform_LUCJ_L5_cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,5,cc-pVDZ,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.0006000000000000001
fluoroform_LUCJ_L5_cc-pVDZ_MP2.npz,fluoroform,LUCJ,5,cc-pVDZ,MP2,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L5_cc-pVDZ_random.npz,fluoroform,LUCJ,5,cc-pVDZ,random,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L5_cc-pVDZ_zeroes.npz,fluoroform,LUCJ,5,cc-pVDZ,zeroes,42,21,17,17,9937,60,0.0060380396497937,0.006700000000000002,0.026900000000000004
formaldehyde_LUCJ_L1_STO-3G_CCSD.npz,formaldehyde,LUCJ,1,STO-3G,CCSD,24,12,8,8,9621,597,0.06205176177112566,0.06130000000000001,0.22510000000000005
formaldehyde_LUCJ_L1_STO-3G_ML.npz,formaldehyde,LUCJ,1,STO-3G,ML,24,12,8,8,9143,935,0.10226402712457618,0.12350000000000003,0.29630000000000006
formaldehyde_LUCJ_L1_STO-3G_ML_exact.npz,formaldehyde,LUCJ,1,STO-3G,ML_exact,24,12,8,8,9335,665,0.0712372790573112,0.08540000000000002,0.23640000000000003
formaldehyde_LUCJ_L1_STO-3G_MP2.npz,formaldehyde,LUCJ,1,STO-3G,MP2,24,12,8,8,9649,799,0.08280650844647114,0.09030000000000002,0.23370000000000005
formaldehyde_LUCJ_L1_STO-3G_random.npz,formaldehyde,LUCJ,1,STO-3G,random,24,12,8,8,9986,1076,0.10775085119166834,0.10830000000000004,0.2533000000000001
formaldehyde_LUCJ_L1_STO-3G_zeroes.npz,formaldehyde,LUCJ,1,STO-3G,zeroes,24,12,8,8,2985,234,0.07839195979899498,0.26969999999999994,0.34249999999999997
formaldehyde_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,1,aug-cc-pVDZ,CCSD,24,12,8,8,7878,634,0.08047727849708047,0.1345,0.29280000000000006
formaldehyde_LUCJ_L1_aug-cc-pVDZ_ML.npz,formaldehyde,LUCJ,1,aug-cc-pVDZ,ML,24,12,8,8,7528,605,0.08036663124335813,0.1285,0.2936
formaldehyde_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,1,aug-cc-pVDZ,ML_exact,24,12,8,8,6797,603,0.08871560982786524,0.18530000000000002,0.3097
formaldehyde_LUCJ_L1_aug-cc-pVDZ_MP2.npz,formaldehyde,LUCJ,1,aug-cc-pVDZ,MP2,24,12,8,8,7274,606,0.08331042067638163,0.1567,0.3127
formaldehyde_LUCJ_L1_aug-cc-pVDZ_random.npz,formaldehyde,LUCJ,1,aug-cc-pVDZ,random,24,12,8,8,9985,1047,0.10485728592889335,0.10500000000000004,0.2705
formaldehyde_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,1,aug-cc-pVDZ,zeroes,24,12,8,8,3540,242,0.06836158192090395,0.2280999999999999,0.346
formaldehyde_LUCJ_L1_cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,1,cc-pVDZ,CCSD,24,12,8,8,9543,818,0.0857172796814419,0.09900000000000002,0.25770000000000004
formaldehyde_LUCJ_L1_cc-pVDZ_ML.npz,formaldehyde,LUCJ,1,cc-pVDZ,ML,24,12,8,8,8840,668,0.0755656108597285,0.09640000000000001,0.25110000000000005
formaldehyde_LUCJ_L1_cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,1,cc-pVDZ,ML_exact,24,12,8,8,9319,758,0.08133919948492327,0.10060000000000002,0.25540000000000007
formaldehyde_LUCJ_L1_cc-pVDZ_MP2.npz,formaldehyde,LUCJ,1,cc-pVDZ,MP2,24,12,8,8,9555,770,0.08058608058608059,0.0941,0.24490000000000003
formaldehyde_LUCJ_L1_cc-pVDZ_random.npz,formaldehyde,LUCJ,1,cc-pVDZ,random,24,12,8,8,9980,891,0.08927855711422845,0.08950000000000002,0.24740000000000006
formaldehyde_LUCJ_L1_cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,1,cc-pVDZ,zeroes,24,12,8,8,3283,258,0.07858665854401461,0.24789999999999998,0.34900000000000003
formaldehyde_LUCJ_L2_STO-3G_CCSD.npz,formaldehyde,LUCJ,2,STO-3G,CCSD,24,12,8,8,9986,428,0.04286000400560785,0.04280000000000001,0.13960000000000003
formaldehyde_LUCJ_L2_STO-3G_ML.npz,formaldehyde,LUCJ,2,STO-3G,ML,24,12,8,8,9970,504,0.050551654964894686,0.05100000000000002,0.17360000000000003
formaldehyde_LUCJ_L2_STO-3G_ML_exact.npz,formaldehyde,LUCJ,2,STO-3G,ML_exact,24,12,8,8,9966,522,0.052378085490668275,0.053300000000000014,0.16580000000000006
formaldehyde_LUCJ_L2_STO-3G_MP2.npz,formaldehyde,LUCJ,2,STO-3G,MP2,24,12,8,8,9955,463,0.046509291813159215,0.04740000000000001,0.15310000000000004
formaldehyde_LUCJ_L2_STO-3G_random.npz,formaldehyde,LUCJ,2,STO-3G,random,24,12,8,8,9995,569,0.05692846423211606,0.056900000000000006,0.17060000000000006
formaldehyde_LUCJ_L2_STO-3G_zeroes.npz,formaldehyde,LUCJ,2,STO-3G,zeroes,24,12,8,8,2977,227,0.0762512596573732,0.26769999999999994,0.35029999999999994
formaldehyde_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,2,aug-cc-pVDZ,CCSD,24,12,8,8,9770,534,0.054657113613101334,0.05920000000000001,0.18080000000000007
formaldehyde_LUCJ_L2_aug-cc-pVDZ_ML.npz,formaldehyde,LUCJ,2,aug-cc-pVDZ,ML,24,12,8,8,9738,565,0.05802012733620867,0.0627,0.20210000000000006
formaldehyde_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,2,aug-cc-pVDZ,ML_exact,24,12,8,8,9648,590,0.06115257048092869,0.06860000000000001,0.19700000000000006
formaldehyde_LUCJ_L2_aug-cc-pVDZ_MP2.npz,formaldehyde,LUCJ,2,aug-cc-pVDZ,MP2,24,12,8,8,9631,559,0.05804174021389264,0.06610000000000002,0.20250000000000007
formaldehyde_LUCJ_L2_aug-cc-pVDZ_random.npz,formaldehyde,LUCJ,2,aug-cc-pVDZ,random,24,12,8,8,9992,471,0.047137710168134506,0.04710000000000001,0.16170000000000004
formaldehyde_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,2,aug-cc-pVDZ,zeroes,24,12,8,8,3741,258,0.06896551724137931,0.21729999999999994,0.32289999999999996
formaldehyde_LUCJ_L2_cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,2,cc-pVDZ,CCSD,24,12,8,8,9952,571,0.05737540192926045,0.05810000000000001,0.18090000000000006
formaldehyde_LUCJ_L2_cc-pVDZ_ML.npz,formaldehyde,LUCJ,2,cc-pVDZ,ML,24,12,8,8,9921,518,0.05221247858078823,0.05350000000000002,0.17970000000000005
formaldehyde_LUCJ_L2_cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,2,cc-pVDZ,ML_exact,24,12,8,8,9952,484,0.04863344051446945,0.04920000000000001,0.17080000000000006
formaldehyde_LUCJ_L2_cc-pVDZ_MP2.npz,formaldehyde,LUCJ,2,cc-pVDZ,MP2,24,12,8,8,9966,502,0.05037126229179209,0.05120000000000001,0.16190000000000004
formaldehyde_LUCJ_L2_cc-pVDZ_random.npz,formaldehyde,LUCJ,2,cc-pVDZ,random,24,12,8,8,9989,500,0.05005506056662329,0.05010000000000002,0.17090000000000005
formaldehyde_LUCJ_L2_cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,2,cc-pVDZ,zeroes,24,12,8,8,3129,228,0.0728667305848514,0.25329999999999997,0.3472
formaldehyde_LUCJ_L3_STO-3G_CCSD.npz,formaldehyde,LUCJ,3,STO-3G,CCSD,24,12,8,8,9992,369,0.03692954363490793,0.03710000000000001,0.1259
formaldehyde_LUCJ_L3_STO-3G_ML.npz,formaldehyde,LUCJ,3,STO-3G,ML,24,12,8,8,9991,314,0.03142828545691122,0.03150000000000001,0.11220000000000002
formaldehyde_LUCJ_L3_STO-3G_ML_exact.npz,formaldehyde,LUCJ,3,STO-3G,ML_exact,24,12,8,8,9997,331,0.033109932979893966,0.03320000000000001,0.11350000000000002
formaldehyde_LUCJ_L3_STO-3G_MP2.npz,formaldehyde,LUCJ,3,STO-3G,MP2,24,12,8,8,9995,373,0.037318659329664834,0.03730000000000001,0.13300000000000003
formaldehyde_LUCJ_L3_STO-3G_random.npz,formaldehyde,LUCJ,3,STO-3G,random,24,12,8,8,9994,377,0.03772263358014809,0.03770000000000001,0.13080000000000003
formaldehyde_LUCJ_L3_STO-3G_zeroes.npz,formaldehyde,LUCJ,3,STO-3G,zeroes,24,12,8,8,3038,236,0.07768268597761685,0.2711,0.34909999999999997
formaldehyde_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,3,aug-cc-pVDZ,CCSD,24,12,8,8,9984,408,0.040865384615384616,0.04100000000000001,0.13570000000000004
formaldehyde_LUCJ_L3_aug-cc-pVDZ_ML.npz,formaldehyde,LUCJ,3,aug-cc-pVDZ,ML,24,12,8,8,9983,384,0.03846539116498047,0.038500000000000006,0.13540000000000002
formaldehyde_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,3,aug-cc-pVDZ,ML_exact,24,12,8,8,9983,384,0.03846539116498047,0.03860000000000001,0.131
formaldehyde_LUCJ_L3_aug-cc-pVDZ_MP2.npz,formaldehyde,LUCJ,3,aug-cc-pVDZ,MP2,24,12,8,8,9981,405,0.0405770964833183,0.040900000000000006,0.14170000000000005
formaldehyde_LUCJ_L3_aug-cc-pVDZ_random.npz,formaldehyde,LUCJ,3,aug-cc-pVDZ,random,24,12,8,8,9998,305,0.03050610122024405,0.030500000000000006,0.11810000000000002
formaldehyde_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,3,aug-cc-pVDZ,zeroes,24,12,8,8,3390,229,0.06755162241887906,0.23369999999999994,0.33490000000000003
formaldehyde_LUCJ_L3_cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,3,cc-pVDZ,CCSD,24,12,8,8,9990,377,0.03773773773773774,0.037800000000000014,0.13140000000000002
formaldehyde_LUCJ_L3_cc-pVDZ_ML.npz,formaldehyde,LUCJ,3,cc-pVDZ,ML,24,12,8,8,9996,344,0.03441376550620248,0.03440000000000001,0.11170000000000002
formaldehyde_LUCJ_L3_cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,3,cc-pVDZ,ML_exact,24,12,8,8,9990,404,0.04044044044044044,0.040400000000000005,0.1365
formaldehyde_LUCJ_L3_cc-pVDZ_MP2.npz,formaldehyde,LUCJ,3,cc-pVDZ,MP2,24,12,8,8,9993,342,0.034223956769738814,0.034300000000000004,0.12650000000000003
formaldehyde_LUCJ_L3_cc-pVDZ_random.npz,formaldehyde,LUCJ,3,cc-pVDZ,random,24,12,8,8,9996,343,0.03431372549019608,0.034300000000000004,0.12160000000000003
formaldehyde_LUCJ_L3_cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,3,cc-pVDZ,zeroes,24,12,8,8,3029,241,0.07956421261142291,0.2568999999999999,0.3513
formaldehyde_LUCJ_L4_STO-3G_CCSD.npz,formaldehyde,LUCJ,4,STO-3G,CCSD,24,12,8,8,9994,316,0.0316189713828297,0.0316,0.11410000000000002
formaldehyde_LUCJ_L4_STO-3G_ML.npz,formaldehyde,LUCJ,4,STO-3G,ML,24,12,8,8,9997,234,0.02340702210663199,0.023400000000000004,0.10250000000000004
formaldehyde_LUCJ_L4_STO-3G_ML_exact.npz,formaldehyde,LUCJ,4,STO-3G,ML_exact,24,12,8,8,9999,305,0.030503050305030505,0.030500000000000006,0.11070000000000002
formaldehyde_LUCJ_L4_STO-3G_MP2.npz,formaldehyde,LUCJ,4,STO-3G,MP2,24,12,8,8,9996,248,0.024809923969587835,0.02480000000000001,0.10530000000000003
formaldehyde_LUCJ_L4_STO-3G_random.npz,formaldehyde,LUCJ,4,STO-3G,random,24,12,8,8,9998,275,0.027505501100220046,0.027500000000000004,0.10660000000000003
formaldehyde_LUCJ_L4_STO-3G_zeroes.npz,formaldehyde,LUCJ,4,STO-3G,zeroes,24,12,8,8,3051,233,0.07636840380203212,0.25809999999999994,0.34490000000000004
formaldehyde_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,4,aug-cc-pVDZ,CCSD,24,12,8,8,9996,331,0.03311324529811925,0.03320000000000001,0.11370000000000002
formaldehyde_LUCJ_L4_aug-cc-pVDZ_ML.npz,formaldehyde,LUCJ,4,aug-cc-pVDZ,ML,24,12,8,8,9995,302,0.030215107553776887,0.030200000000000005,0.11260000000000002
formaldehyde_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,4,aug-cc-pVDZ,ML_exact,24,12,8,8,9998,340,0.03400680136027205,0.034,0.11940000000000003
formaldehyde_LUCJ_L4_aug-cc-pVDZ_MP2.npz,formaldehyde,LUCJ,4,aug-cc-pVDZ,MP2,24,12,8,8,9995,321,0.03211605802901451,0.032100000000000004,0.12060000000000003
formaldehyde_LUCJ_L4_aug-cc-pVDZ_random.npz,formaldehyde,LUCJ,4,aug-cc-pVDZ,random,24,12,8,8,9999,246,0.024602460246024603,0.024600000000000004,0.09230000000000002
formaldehyde_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,4,aug-cc-pVDZ,zeroes,24,12,8,8,4309,291,0.0675330703179392,0.17330000000000004,0.3032
formaldehyde_LUCJ_L4_cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,4,cc-pVDZ,CCSD,24,12,8,8,9995,267,0.02671335667833917,0.02670000000000001,0.09880000000000003
formaldehyde_LUCJ_L4_cc-pVDZ_ML.npz,formaldehyde,LUCJ,4,cc-pVDZ,ML,24,12,8,8,9996,225,0.022509003601440578,0.022500000000000006,0.10280000000000003
formaldehyde_LUCJ_L4_cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,4,cc-pVDZ,ML_exact,24,12,8,8,9997,271,0.02710813243973192,0.02720000000000001,0.10620000000000003
formaldehyde_LUCJ_L4_cc-pVDZ_MP2.npz,formaldehyde,LUCJ,4,cc-pVDZ,MP2,24,12,8,8,9993,272,0.027219053337336135,0.027200000000000005,0.09630000000000002
formaldehyde_LUCJ_L4_cc-pVDZ_random.npz,formaldehyde,LUCJ,4,cc-pVDZ,random,24,12,8,8,9994,262,0.026215729437662597,0.026200000000000008,0.09670000000000002
formaldehyde_LUCJ_L4_cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,4,cc-pVDZ,zeroes,24,12,8,8,4032,303,0.07514880952380952,0.19480000000000003,0.33940000000000003
formaldehyde_LUCJ_L5_STO-3G_CCSD.npz,formaldehyde,LUCJ,5,STO-3G,CCSD,24,12,8,8,9994,240,0.024014408645187113,0.024000000000000007,0.08550000000000002
formaldehyde_LUCJ_L5_STO-3G_ML.npz,formaldehyde,LUCJ,5,STO-3G,ML,24,12,8,8,9994,229,0.02291374824894937,0.022900000000000004,0.08710000000000002
formaldehyde_LUCJ_L5_STO-3G_ML_exact.npz,formaldehyde,LUCJ,5,STO-3G,ML_exact,24,12,8,8,9993,249,0.024917442209546684,0.024900000000000005,0.09930000000000003
formaldehyde_LUCJ_L5_STO-3G_MP2.npz,formaldehyde,LUCJ,5,STO-3G,MP2,24,12,8,8,9995,237,0.02371185592796398,0.023700000000000006,0.08560000000000001
formaldehyde_LUCJ_L5_STO-3G_random.npz,formaldehyde,LUCJ,5,STO-3G,random,24,12,8,8,9996,262,0.026210484193677473,0.026200000000000008,0.08570000000000003
formaldehyde_LUCJ_L5_STO-3G_zeroes.npz,formaldehyde,LUCJ,5,STO-3G,zeroes,24,12,8,8,2928,235,0.08025956284153006,0.2766,0.34430000000000005
formaldehyde_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,5,aug-cc-pVDZ,CCSD,24,12,8,8,9994,237,0.023714228537122274,0.023700000000000006,0.09380000000000002
formaldehyde_LUCJ_L5_aug-cc-pVDZ_ML.npz,formaldehyde,LUCJ,5,aug-cc-pVDZ,ML,24,12,8,8,9994,252,0.02521512907744647,0.025400000000000006,0.09700000000000003
